hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,     classical index,     entropic index
Mouche -> Taureau, 11.0000000000000000, 20.0000000000000000, 14.6666666666666661, 27.2727272727272698, 41.6757569357332187, 31.2336605624522328
Pieuvre -> Mygale, 20.0000000000000000, 19.0000000000000000, 26.6666666666666679, 45.0000000000000000, 81.0789689118736021, 54.6509436609863926
Mygale -> Pieuvre, 19.0000000000000000, 20.0000000000000000, 25.3333333333333357, 47.3684210526315752, 81.9857815185139174, 59.0026349868631570
Pieuvre -> Poule, 20.0000000000000000, 19.0000000000000000, 26.6666666666666679, 25.0000000000000000, 42.5081704587600413, 27.3196348966017908
Poule -> Pieuvre, 19.0000000000000000, 20.0000000000000000, 25.3333333333333357, 26.3157894736842088, 42.2497718711484893, 29.0154534192322906
Pieuvre -> Pigeon, 20.0000000000000000, 19.0000000000000000, 26.6666666666666679, 30.0000000000000000, 52.7502351583539095, 33.4359893964217534
Pigeon -> Pieuvre, 19.0000000000000000, 20.0000000000000000, 25.3333333333333357, 31.5789473684210513, 52.8469990711424202, 35.5522216261464621
Pieuvre -> Lion, 20.0000000000000000, 19.0000000000000000, 26.6666666666666679, 20.0000000000000000, 32.9489100724724366, 21.4710782972036043
Lion -> Pieuvre, 19.0000000000000000, 20.0000000000000000, 25.3333333333333357, 21.0526315789473664, 32.4061252720430062, 22.7900709385280607
Pieuvre -> Chien, 20.0000000000000000, 19.0000000000000000, 26.6666666666666679, 15.0000000000000000, 24.5517558507923468, 15.8412171519874079
Chien -> Pieuvre, 19.0000000000000000, 20.0000000000000000, 25.3333333333333357, 15.7894736842105257, 23.8339496919886535, 16.8106453863472325
Pieuvre -> Chamois, 20.0000000000000000, 19.0000000000000000, 26.6666666666666679, 35.0000000000000000, 63.0380233610709624, 39.9007503174091696
Chamois -> Pieuvre, 19.0000000000000000, 20.0000000000000000, 25.3333333333333357, 36.8421052631578902, 63.4949307074999609, 42.5124178583770700
Pieuvre -> Singe, 20.0000000000000000, 18.0000000000000000, 26.6666666666666679, 25.0000000000000000, 45.2388556123119443, 27.3810607400245871
Singe -> Pieuvre, 18.0000000000000000, 20.0000000000000000, 24.0000000000000000, 27.7777777777777786, 44.8932216682888381, 30.9667320882631536
Pieuvre -> Guepe, 20.0000000000000000, 18.0000000000000000, 26.6666666666666679, 25.0000000000000000, 45.2388556123119443, 27.3810607400245871
