hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
Securite2 -> Projet1, 76.0000000000000000, 61.0000000000000000, 41.0810810810810810, 26.3157894736842090, 23.9199578762054440, 24.9800925486333190, 15.6082257628440860, 0.0000000000000000
Projet1 -> Securite2, 61.0000000000000000, 76.0000000000000000, 32.9729729729729750, 32.7868852459016370, 17.5652583262075870, 34.7226050106684450, 15.6082257628440860, 0.0000000000000000
Securite2 -> Compil2, 76.0000000000000000, 60.0000000000000000, 41.0810810810810810, 27.6315789473684250, 30.5319249629974370, 26.7942366067230430, 23.1196388602256770, 0.0000000000000000
Compil2 -> Securite2, 60.0000000000000000, 76.0000000000000000, 32.4324324324324350, 35.0000000000000000, 23.8131272740909980, 37.9333074236888880, 23.1196388602256770, 0.0000000000000000
Securite2 -> Crypto3, 76.0000000000000000, 54.0000000000000000, 41.0810810810810810, 22.3684210526315790, 23.9899039268493650, 21.1158808778879780, 13.5535672307014470, 0.0000000000000000
Crypto3 -> Securite2, 54.0000000000000000, 76.0000000000000000, 29.1891891891891890, 31.4814814814814810, 15.6604682845927550, 34.2232672062807740, 13.5535672307014470, 0.0000000000000000
Securite2 -> Crypto2, 76.0000000000000000, 52.0000000000000000, 41.0810810810810810, 32.8947368421052670, 68.8692986965179440, 34.6100513640794320, 78.4383535385131840, 0.0000000000000000
Crypto2 -> Securite2, 52.0000000000000000, 76.0000000000000000, 28.1081081081081090, 48.0769230769230800, 70.7544788219641420, 60.2712337548623220, 78.4383535385131840, 0.0000000000000000
Securite2 -> ThGraph2, 76.0000000000000000, 49.0000000000000000, 41.0810810810810810, 38.1578947368421100, 87.0073119219168090, 42.2669538471789890, 97.5982129573822020, 0.0000000000000000
ThGraph2 -> Securite2, 49.0000000000000000, 76.0000000000000000, 26.4864864864864880, 59.1836734693877560, 94.6413816291097870, 79.7466474677974870, 97.5982129573822020, 0.0000000000000000
Securite2 -> ProgLog1, 76.0000000000000000, 49.0000000000000000, 41.0810810810810810, 30.2631578947368420, 64.9511098861694340, 31.4079881790732140, 73.8829374313354490, 0.0000000000000000
ProgLog1 -> Securite2, 49.0000000000000000, 76.0000000000000000, 26.4864864864864880, 46.9387755102040810, 66.1217598245029590, 58.3499834073349960, 73.8829374313354490, 0.0000000000000000
Securite2 -> IHM3, 76.0000000000000000, 48.0000000000000000, 41.0810810810810810, 15.7894736842105260, 15.1762187480926510, 14.3225925881167480, 4.1082397103309631, 0.0000000000000000
IHM3 -> Securite2, 48.0000000000000000, 76.0000000000000000, 25.9459459459459470, 25.0000000000000000, 6.5706990934736265, 26.9331010121038760, 4.1082397103309631, 0.0000000000000000
Securite2 -> SD3, 76.0000000000000000, 41.0000000000000000, 41.0810810810810810, 25.0000000000000000, 61.0419809818267820, 25.4711820297624920, 70.0388729572296140, 0.0000000000000000
SD3 -> Securite2, 41.0000000000000000, 76.0000000000000000, 22.1621621621621650, 46.3414634146341480, 62.0411622426528670, 58.0666722281517950, 70.0388729572296140, 0.0000000000000000
Securite2 -> IHM2, 76.0000000000000000, 37.0000000000000000, 41.0810810810810810, 25.0000000000000000, 68.6991184949874880, 25.7476822710416720, 83.5140347480773930, 0.0000000000000000
IHM2 -> Securite2, 37.0000000000000000, 76.0000000000000000, 20.0000000000000000, 51.3513513513513470, 75.4570891607730660, 70.0932245710920940, 83.5140347480773930, 0.0000000000000000
Securite2 -> SD2, 76.0000000000000000, 32.0000000000000000, 41.0810810810810810, 17.1052631578947360, 49.2656350135803220, 16.9079309769225290, 48.3945727348327640, 0.0000000000000000
SD2 -> Securite2, 32.0000000000000000, 76.0000000000000000, 17.2972972972972980, 40.6250000000000000, 42.6096052857564300, 49.4199574894504250, 48.3945727348327640, 0.0000000000000000
Securite2 -> ProgLog3, 76.0000000000000000, 32.0000000000000000, 41.0810810810810810, 17.1052631578947360, 49.2656350135803220, 16.9079309769225290, 48.3945727348327640, 0.0000000000000000
ProgLog3 -> Securite2, 32.0000000000000000, 76.0000000000000000, 17.2972972972972980, 40.6250000000000000, 42.6096052857564300, 49.4199574894504250, 48.3945727348327640, 0.0000000000000000
Securite2 -> Projet2, 76.0000000000000000, 31.0000000000000000, 41.0810810810810810, 17.1052631578947360, 51.3282358646392820, 16.9607105306272390, 52.9582500457763670, 0.0000000000000000
Projet2 -> Securite2, 31.0000000000000000, 76.0000000000000000, 16.7567567567567580, 41.9354838709677440, 46.2529678019858540, 51.4984119860954620, 52.9582500457763670, 0.0000000000000000
Securite2 -> Compil1, 76.0000000000000000, 31.0000000000000000, 41.0810810810810810, 19.7368421052631580, 61.2081408500671390, 19.9221368815013800, 73.7174689769744870, 0.0000000000000000
Compil1 -> Securite2, 31.0000000000000000, 76.0000000000000000, 16.7567567567567580, 48.3870967741935520, 64.8008742620040290, 62.9096815111314100, 73.7174689769744870, 0.0000000000000000
Securite2 -> ThGraph3, 76.0000000000000000, 24.0000000000000000, 41.0810810810810810, 9.2105263157894726, 36.2568855285644530, 8.8488725173904221, 18.1236624717712400, 0.0000000000000000
ThGraph3 -> Securite2, 24.0000000000000000, 76.0000000000000000, 12.9729729729729740, 29.1666666666666680, 18.2966985325885400, 34.2170826148546540, 18.1236624717712400, 0.0000000000000000
Securite2 -> SE2, 76.0000000000000000, 16.0000000000000000, 41.0810810810810810, 14.4736842105263170, 70.2398002147674560, 14.6839932342051450, 95.7894384860992430, 0.0000000000000000
SE2 -> Securite2, 16.0000000000000000, 76.0000000000000000, 8.6486486486486491, 68.7500000000000000, 90.7888053589384470, 88.5723462779976960, 95.7894384860992430, 0.0000000000000000
Securite2 -> Reseaux2, 76.0000000000000000, 7.0000000000000000, 41.0810810810810810, 3.9473684210526314, 50.5799919366836550, 3.8719671389172259, 52.9221892356872560, 0.0000000000000000
Reseaux2 -> Securite2, 7.0000000000000000, 76.0000000000000000, 3.7837837837837842, 42.8571428571428540, 39.5436516916312830, 53.9562311885925540, 52.9221892356872560, 0.0000000000000000
Securite3 -> SE1, 72.0000000000000000, 69.0000000000000000, 38.9189189189189190, 33.3333333333333290, 33.5502564907073970, 33.9962155213295460, 29.0901303291320800, 0.0000000000000000
SE1 -> Securite3, 69.0000000000000000, 72.0000000000000000, 37.2972972972972980, 34.7826086956521720, 29.6180126519594360, 36.2765212842713540, 29.0901303291320800, 0.0000000000000000
Securite3 -> Projet1, 72.0000000000000000, 61.0000000000000000, 38.9189189189189190, 33.3333333333333290, 51.4896661043167110, 34.9955624031608820, 52.1233916282653810, 0.0000000000000000
Projet1 -> Securite3, 61.0000000000000000, 72.0000000000000000, 32.9729729729729750, 39.3442622950819680, 47.3400245597324560, 44.3856755603391090, 52.1233916282653810, 0.0000000000000000
Securite3 -> Compil2, 72.0000000000000000, 60.0000000000000000, 38.9189189189189190, 41.6666666666666710, 80.9666772126250150, 47.2764089839206960, 91.5569007396698000, 0.0000000000000000
Compil2 -> Securite3, 60.0000000000000000, 72.0000000000000000, 32.4324324324324350, 50.0000000000000000, 84.5609377636362610, 64.3606098769114540, 91.5569007396698000, 0.0000000000000000
Securite3 -> Crypto3, 72.0000000000000000, 54.0000000000000000, 38.9189189189189190, 43.0555555555555570, 91.1290993364073500, 50.0144719575916310, 98.5289573669433590, 0.0000000000000000
Crypto3 -> Securite3, 54.0000000000000000, 72.0000000000000000, 29.1891891891891890, 57.4074074074074050, 95.6460365957643150, 77.5381771451320670, 98.5289573669433590, 0.0000000000000000
Securite3 -> Crypto2, 72.0000000000000000, 52.0000000000000000, 38.9189189189189190, 13.8888888888888890, 7.7369511127471924, 12.5984322023797470, 1.1430197395384312, 0.0000000000000000
Crypto2 -> Securite3, 52.0000000000000000, 72.0000000000000000, 28.1081081081081090, 19.2307692307692340, 3.2963638444148220, 19.8603460860161580, 1.1430197395384312, 0.0000000000000000
Securite3 -> ThGraph2, 72.0000000000000000, 49.0000000000000000, 38.9189189189189190, 13.8888888888888890, 10.6249392032623290, 12.8431451133919300, 1.8899543210864067, 0.0000000000000000
ThGraph2 -> Securite3, 49.0000000000000000, 72.0000000000000000, 26.4864864864864880, 20.4081632653061220, 4.4960343021044231, 21.5773159617230410, 1.8899543210864067, 0.0000000000000000
Securite3 -> ProgLog1, 72.0000000000000000, 49.0000000000000000, 38.9189189189189190, 22.2222222222222210, 33.6507439613342290, 22.1305163907027630, 24.1006180644035340, 0.0000000000000000
ProgLog1 -> Securite3, 49.0000000000000000, 72.0000000000000000, 26.4864864864864880, 32.6530612244897970, 25.1356407258136020, 36.7131738229851760, 24.1006180644035340, 0.0000000000000000
Securite3 -> IHM3, 72.0000000000000000, 48.0000000000000000, 38.9189189189189190, 36.1111111111111070, 82.4200310107503640, 39.9613914149455170, 95.4805314540863040, 0.0000000000000000
IHM3 -> Securite3, 48.0000000000000000, 72.0000000000000000, 25.9459459459459470, 54.1666666666666640, 89.9957963172368240, 73.9781555236774150, 95.4805314540863040, 0.0000000000000000
Securite3 -> SD3, 72.0000000000000000, 41.0000000000000000, 38.9189189189189190, 13.8888888888888890, 21.3103771209716800, 13.3573492354433780, 6.7953780293464661, 0.0000000000000000
SD3 -> Securite3, 41.0000000000000000, 72.0000000000000000, 22.1621621621621650, 24.3902439024390250, 10.1659845581830020, 27.1272358486699050, 6.7953780293464661, 0.0000000000000000
Securite3 -> IHM2, 72.0000000000000000, 37.0000000000000000, 38.9189189189189190, 13.8888888888888890, 28.1041264533996580, 13.5620883413381550, 12.3125903308391570, 0.0000000000000000
IHM2 -> Securite3, 37.0000000000000000, 72.0000000000000000, 20.0000000000000000, 27.0270270270270280, 15.1381098862368510, 30.7156219967413550, 12.3125903308391570, 0.0000000000000000
Securite3 -> SD2, 72.0000000000000000, 32.0000000000000000, 38.9189189189189190, 22.2222222222222210, 67.7070200443267820, 23.1713008113186270, 84.2501819133758540, 0.0000000000000000
SD2 -> Securite3, 32.0000000000000000, 72.0000000000000000, 17.2972972972972980, 50.0000000000000000, 74.8282918875656260, 67.1052407709941430, 84.2501819133758540, 0.0000000000000000
Securite3 -> ProgLog3, 72.0000000000000000, 32.0000000000000000, 38.9189189189189190, 18.0555555555555540, 52.8201520442962650, 18.3764888539797550, 56.1471641063690190, 0.0000000000000000
ProgLog3 -> Securite3, 32.0000000000000000, 72.0000000000000000, 17.2972972972972980, 40.6250000000000000, 48.9012979769729200, 49.5020688052490390, 56.1471641063690190, 0.0000000000000000
Securite3 -> Projet2, 72.0000000000000000, 31.0000000000000000, 38.9189189189189190, 19.4444444444444460, 59.8690807819366460, 19.9975570877024400, 71.1277902126312260, 0.0000000000000000
Projet2 -> Securite3, 31.0000000000000000, 72.0000000000000000, 16.7567567567567580, 45.1612903225806410, 61.6020300690872920, 56.8474435254120320, 71.1277902126312260, 0.0000000000000000
Securite3 -> Compil1, 72.0000000000000000, 31.0000000000000000, 38.9189189189189190, 9.7222222222222232, 25.6483376026153560, 9.4235667775271992, 7.2397589683532715, 0.0000000000000000
Compil1 -> Securite3, 31.0000000000000000, 72.0000000000000000, 16.7567567567567580, 22.5806451612903200, 10.3900729573213620, 25.6960794733133820, 7.2397589683532715, 0.0000000000000000
Securite3 -> ThGraph3, 72.0000000000000000, 24.0000000000000000, 38.9189189189189190, 20.8333333333333360, 76.2683138251304630, 21.8896465273119670, 96.7971205711364750, 0.0000000000000000
ThGraph3 -> Securite3, 24.0000000000000000, 72.0000000000000000, 12.9729729729729740, 62.5000000000000000, 91.8332979879210140, 84.2318957965948980, 96.7971205711364750, 0.0000000000000000
SE2 -> Securite3, 16.0000000000000000, 72.0000000000000000, 8.6486486486486491, 6.2500000000000000, 4.1298784605138597, 7.1467682720026380, 1.8100371584296227, 0.0000000000000000
Securite3 -> Reseaux2, 72.0000000000000000, 7.0000000000000000, 38.9189189189189190, 2.7777777777777777, 46.5325832366943360, 2.7746624342192350, 33.0389708280563350, 0.0000000000000000
Reseaux2 -> Securite3, 7.0000000000000000, 72.0000000000000000, 3.7837837837837842, 28.5714285714285690, 25.9302304527289070, 34.0349744061947280, 33.0389708280563350, 0.0000000000000000
SE1 -> Projet1, 69.0000000000000000, 61.0000000000000000, 37.2972972972972980, 34.7826086956521720, 53.4165881050999830, 37.5102501147942820, 60.3254437446594240, 0.0000000000000000
Projet1 -> SE1, 61.0000000000000000, 69.0000000000000000, 32.9729729729729750, 39.3442622950819680, 53.7575215125201420, 44.6356818048812800, 60.3254437446594240, 0.0000000000000000
SE1 -> Compil2, 69.0000000000000000, 60.0000000000000000, 37.2972972972972980, 31.8840579710144890, 43.9342510329324090, 33.6797689096575970, 46.8124270439147950, 0.0000000000000000
Compil2 -> SE1, 60.0000000000000000, 69.0000000000000000, 32.4324324324324350, 36.6666666666666640, 43.2581620838302920, 40.8945843321382440, 46.8124270439147950, 0.0000000000000000
SE1 -> Crypto3, 69.0000000000000000, 54.0000000000000000, 37.2972972972972980, 18.8405797101449290, 15.3498589992523190, 18.3012104610516890, 5.5794339627027512, 0.0000000000000000
Crypto3 -> SE1, 54.0000000000000000, 69.0000000000000000, 29.1891891891891890, 24.0740740740740730, 9.7565631427188944, 25.4483420505885970, 5.5794339627027512, 0.0000000000000000
SE1 -> Crypto2, 69.0000000000000000, 52.0000000000000000, 37.2972972972972980, 36.2318840579710160, 76.2301524189681600, 40.2528657054288670, 89.8458838462829590, 0.0000000000000000
Crypto2 -> SE1, 52.0000000000000000, 69.0000000000000000, 28.1081081081081090, 48.0769230769230800, 81.2988522856736750, 60.6450915786662320, 89.8458838462829590, 0.0000000000000000
SE1 -> ThGraph2, 69.0000000000000000, 49.0000000000000000, 37.2972972972972980, 31.8840579710144890, 66.7831548829397410, 34.5433015425627300, 80.8173656463623050, 0.0000000000000000
ThGraph2 -> SE1, 49.0000000000000000, 69.0000000000000000, 26.4864864864864880, 44.8979591836734710, 71.2803109204763530, 54.9826177967169230, 80.8173656463623050, 0.0000000000000000
SE1 -> ProgLog1, 69.0000000000000000, 49.0000000000000000, 37.2972972972972980, 33.3333333333333290, 71.8321275550234470, 36.4711498532870240, 86.5442574024200440, 0.0000000000000000
ProgLog1 -> SE1, 49.0000000000000000, 69.0000000000000000, 26.4864864864864880, 46.9387755102040810, 77.3286467602667930, 58.6808061998841810, 86.5442574024200440, 0.0000000000000000
SE1 -> IHM3, 69.0000000000000000, 48.0000000000000000, 37.2972972972972980, 13.0434782608695650, 10.6485068798065190, 12.4033932835211220, 1.7685603350400925, 0.0000000000000000
IHM3 -> SE1, 48.0000000000000000, 69.0000000000000000, 25.9459459459459470, 18.7500000000000000, 4.8088451837770458, 19.9067508354382100, 1.7685603350400925, 0.0000000000000000
SE1 -> SD3, 69.0000000000000000, 41.0000000000000000, 37.2972972972972980, 26.0869565217391290, 64.4132435321807860, 27.6716565253348710, 75.5696177482604980, 0.0000000000000000
SD3 -> SE1, 41.0000000000000000, 69.0000000000000000, 22.1621621621621650, 43.9024390243902470, 65.8523529870976460, 54.0490361329149280, 75.5696177482604980, 0.0000000000000000
SE1 -> IHM2, 69.0000000000000000, 37.0000000000000000, 37.2972972972972980, 33.3333333333333290, 88.1164853084901840, 37.1466503894800160, 99.3367135524749760, 0.0000000000000000
IHM2 -> SE1, 37.0000000000000000, 69.0000000000000000, 20.0000000000000000, 62.1621621621621610, 97.1550401076993920, 83.4592133017339530, 99.3367135524749760, 0.0000000000000000
SE1 -> Securite1, 69.0000000000000000, 37.0000000000000000, 37.2972972972972980, 14.4927536231884060, 30.4513514041900630, 14.4951540129918360, 15.3171524405479430, 0.0000000000000000
Securite1 -> SE1, 37.0000000000000000, 69.0000000000000000, 20.0000000000000000, 27.0270270270270280, 18.3834206831986540, 30.7922475546774660, 15.3171524405479430, 0.0000000000000000
SE1 -> SD2, 69.0000000000000000, 32.0000000000000000, 37.2972972972972980, 10.1449275362318850, 25.6780385971069340, 10.0364029828621530, 7.6571613550186157, 0.0000000000000000
SD2 -> SE1, 32.0000000000000000, 69.0000000000000000, 17.2972972972972980, 21.8750000000000000, 11.5100593770665860, 24.8357174296733160, 7.6571613550186157, 0.0000000000000000
SE1 -> ProgLog3, 69.0000000000000000, 32.0000000000000000, 37.2972972972972980, 5.7971014492753623, 14.6758675575256350, 5.5874763220904553, 1.0812424123287201, 0.0000000000000000
ProgLog3 -> SE1, 32.0000000000000000, 69.0000000000000000, 17.2972972972972980, 12.5000000000000000, 3.5525981803022848, 13.8872208006243360, 1.0812424123287201, 0.0000000000000000
SE1 -> Projet2, 69.0000000000000000, 31.0000000000000000, 37.2972972972972980, 20.2898550724637690, 62.6147240400314330, 21.2476492589557220, 76.3295769691467290, 0.0000000000000000
Projet2 -> SE1, 31.0000000000000000, 69.0000000000000000, 16.7567567567567580, 45.1612903225806410, 65.8524159866948220, 56.8979537457639710, 76.3295769691467290, 0.0000000000000000
SE1 -> Compil1, 69.0000000000000000, 31.0000000000000000, 37.2972972972972980, 26.0869565217391290, 80.2186310291290280, 28.1494817389317260, 97.0841407775878910, 0.0000000000000000
Compil1 -> SE1, 31.0000000000000000, 69.0000000000000000, 16.7567567567567580, 58.0645161290322630, 91.7056612107940340, 79.9773761108669420, 97.0841407775878910, 0.0000000000000000
SE1 -> ThGraph3, 69.0000000000000000, 24.0000000000000000, 37.2972972972972980, 5.7971014492753623, 26.1425137519836430, 5.7312069846557350, 4.8969402909278870, 0.0000000000000000
ThGraph3 -> SE1, 24.0000000000000000, 69.0000000000000000, 12.9729729729729740, 16.6666666666666640, 8.5021434319515823, 19.0379563839974610, 4.8969402909278870, 0.0000000000000000
SE1 -> Reseaux2, 69.0000000000000000, 7.0000000000000000, 37.2972972972972980, 4.3478260869565215, 51.9048392772674560, 4.4387106373122966, 59.5169961452484130, 0.0000000000000000
Reseaux2 -> SE1, 7.0000000000000000, 69.0000000000000000, 3.7837837837837842, 42.8571428571428540, 44.6742358886610090, 53.9623882585584340, 59.5169961452484130, 0.0000000000000000
Projet1 -> Compil2, 61.0000000000000000, 60.0000000000000000, 32.9729729729729750, 32.7868852459016370, 47.2034256638537000, 36.0706478268748610, 51.9385397434234620, 0.0000000000000000
Compil2 -> Projet1, 60.0000000000000000, 61.0000000000000000, 32.4324324324324350, 33.3333333333333290, 47.1689348810833660, 36.8683547742367140, 51.9385397434234620, 0.0000000000000000
Projet1 -> Crypto3, 61.0000000000000000, 54.0000000000000000, 32.9729729729729750, 26.2295081967213120, 35.4600679215225940, 28.0611710965436530, 33.4377586841583250, 0.0000000000000000
Crypto3 -> Projet1, 54.0000000000000000, 61.0000000000000000, 29.1891891891891890, 29.6296296296296260, 34.2100684542443080, 32.7581497954424070, 33.4377586841583250, 0.0000000000000000
Projet1 -> Crypto2, 61.0000000000000000, 52.0000000000000000, 32.9729729729729750, 37.7049180327868850, 78.8160938334786750, 43.3107337947761760, 92.1283900737762450, 0.0000000000000000
Crypto2 -> Projet1, 52.0000000000000000, 61.0000000000000000, 28.1081081081081090, 44.2307692307692260, 81.6634403043024410, 53.8824087814014380, 92.1283900737762450, 0.0000000000000000
Projet1 -> ThGraph2, 61.0000000000000000, 49.0000000000000000, 32.9729729729729750, 26.2295081967213120, 45.1160795843577920, 28.3175103385322480, 48.4445691108703610, 0.0000000000000000
ThGraph2 -> Projet1, 49.0000000000000000, 61.0000000000000000, 26.4864864864864880, 32.6530612244897970, 44.3023347909118780, 37.2076884631903230, 48.4445691108703610, 0.0000000000000000
Projet1 -> ProgLog1, 61.0000000000000000, 49.0000000000000000, 32.9729729729729750, 29.5081967213114740, 57.0057311586419930, 32.4178478550532180, 67.6728487014770510, 0.0000000000000000
ProgLog1 -> Projet1, 49.0000000000000000, 61.0000000000000000, 26.4864864864864880, 36.7346938775510240, 58.1845699437443000, 42.7667514636867660, 67.6728487014770510, 0.0000000000000000
Projet1 -> IHM3, 61.0000000000000000, 48.0000000000000000, 32.9729729729729750, 34.4262295081967200, 75.2534205448408360, 38.9293297326839250, 90.3249323368072510, 0.0000000000000000
IHM3 -> Projet1, 48.0000000000000000, 61.0000000000000000, 25.9459459459459470, 43.7500000000000000, 79.2415507102325450, 53.4500727995830620, 90.3249323368072510, 0.0000000000000000
Projet1 -> SD3, 61.0000000000000000, 41.0000000000000000, 32.9729729729729750, 24.5901639344262290, 54.7180080790409780, 26.6629162091628620, 65.6458556652069090, 0.0000000000000000
SD3 -> Projet1, 41.0000000000000000, 61.0000000000000000, 22.1621621621621650, 36.5853658536585370, 56.2043293006076820, 43.2428302687488330, 65.6458556652069090, 0.0000000000000000
Projet1 -> IHM2, 61.0000000000000000, 37.0000000000000000, 32.9729729729729750, 24.5901639344262290, 62.0871876984635450, 26.8090597214936110, 78.8618803024291990, 0.0000000000000000
IHM2 -> Projet1, 37.0000000000000000, 61.0000000000000000, 20.0000000000000000, 40.5405405405405400, 66.8253031372668570, 49.2536127205750280, 78.8618803024291990, 0.0000000000000000
Projet1 -> Securite1, 61.0000000000000000, 37.0000000000000000, 32.9729729729729750, 27.8688524590163920, 72.5961520247658570, 30.8439273290660450, 91.5315747261047360, 0.0000000000000000
Securite1 -> Projet1, 37.0000000000000000, 61.0000000000000000, 20.0000000000000000, 45.9459459459459510, 80.3916028290128250, 58.0497271410537440, 91.5315747261047360, 0.0000000000000000
Projet1 -> SD2, 61.0000000000000000, 32.0000000000000000, 32.9729729729729750, 13.1147540983606560, 35.9719932079315190, 13.7310705749110030, 21.6096043586730960, 0.0000000000000000
SD2 -> Projet1, 32.0000000000000000, 61.0000000000000000, 17.2972972972972980, 25.0000000000000000, 24.8427622094464730, 28.7564517105338910, 21.6096043586730960, 0.0000000000000000
Projet1 -> ProgLog3, 61.0000000000000000, 32.0000000000000000, 32.9729729729729750, 13.1147540983606560, 35.9719932079315190, 13.7310705749110030, 21.6096043586730960, 0.0000000000000000
ProgLog3 -> Projet1, 32.0000000000000000, 61.0000000000000000, 17.2972972972972980, 25.0000000000000000, 24.8427622094464730, 28.7564517105338910, 21.6096043586730960, 0.0000000000000000
Projet1 -> Compil1, 61.0000000000000000, 31.0000000000000000, 32.9729729729729750, 18.0327868852459010, 54.3490946292877200, 19.2800823573386960, 59.6176147460937500, 0.0000000000000000
Compil1 -> Projet1, 31.0000000000000000, 61.0000000000000000, 16.7567567567567580, 35.4838709677419360, 50.9713938440077430, 42.3730121944200850, 59.6176147460937500, 0.0000000000000000
Projet1 -> ThGraph3, 61.0000000000000000, 24.0000000000000000, 32.9729729729729750, 11.4754098360655730, 45.0111925601959230, 12.0954503874497540, 37.2690558433532710, 0.0000000000000000
ThGraph3 -> Projet1, 24.0000000000000000, 61.0000000000000000, 12.9729729729729740, 29.1666666666666680, 34.8753780720956850, 34.3625871549991610, 37.2690558433532710, 0.0000000000000000
Projet1 -> SE2, 61.0000000000000000, 16.0000000000000000, 32.9729729729729750, 9.8360655737704921, 53.8649201393127440, 10.4266990442999690, 62.3752295970916750, 0.0000000000000000
SE2 -> Projet1, 16.0000000000000000, 61.0000000000000000, 8.6486486486486491, 37.5000000000000000, 50.6821338847644820, 45.7986675024006760, 62.3752295970916750, 0.0000000000000000
Projet1 -> Reseaux2, 61.0000000000000000, 7.0000000000000000, 32.9729729729729750, 4.9180327868852460, 53.5980731248855590, 5.1991632293686614, 67.5595700740814210, 0.0000000000000000
Reseaux2 -> Projet1, 7.0000000000000000, 61.0000000000000000, 3.7837837837837842, 42.8571428571428540, 50.3890917593783030, 53.9681861126679010, 67.5595700740814210, 0.0000000000000000
Compil2 -> Crypto3, 60.0000000000000000, 54.0000000000000000, 32.4324324324324350, 45.0000000000000000, 92.0061768542125550, 54.7092156542798160, 98.8299667835235600, 0.0000000000000000
Crypto3 -> Compil2, 54.0000000000000000, 60.0000000000000000, 29.1891891891891890, 50.0000000000000000, 93.6630524694880220, 65.6990617890484860, 98.8299667835235600, 0.0000000000000000
Compil2 -> Crypto2, 60.0000000000000000, 52.0000000000000000, 32.4324324324324350, 10.0000000000000000, 4.9035429954528809, 9.8832970920365586, 0.4076710436493158, 0.0000000000000000
Crypto2 -> Compil2, 52.0000000000000000, 60.0000000000000000, 28.1081081081081090, 11.5384615384615380, 3.1965539795445439, 11.8544218334245720, 0.4076710436493158, 0.0000000000000000
Compil2 -> ThGraph2, 60.0000000000000000, 49.0000000000000000, 32.4324324324324350, 8.3333333333333321, 5.0502479076385498, 8.2423105168409361, 0.3145518014207482, 0.0000000000000000
ThGraph2 -> Compil2, 49.0000000000000000, 60.0000000000000000, 26.4864864864864880, 10.2040816326530610, 2.8220813007652588, 10.6125604398531980, 0.3145518014207482, 0.0000000000000000
Compil2 -> ProgLog1, 60.0000000000000000, 49.0000000000000000, 32.4324324324324350, 10.0000000000000000, 6.8187117576599121, 9.9803730882171671, 0.6543929222971201, 0.0000000000000000
ProgLog1 -> Compil2, 49.0000000000000000, 60.0000000000000000, 26.4864864864864880, 12.2448979591836730, 4.0074242996566403, 12.8337951315375540, 0.6543929222971201, 0.0000000000000000
Compil2 -> IHM3, 60.0000000000000000, 48.0000000000000000, 32.4324324324324350, 36.6666666666666640, 81.2004154008065200, 42.1268070195485440, 94.8479890823364260, 0.0000000000000000
IHM3 -> Compil2, 48.0000000000000000, 60.0000000000000000, 25.9459459459459470, 45.8333333333333290, 85.2169039349552120, 57.0610201526715030, 94.8479890823364260, 0.0000000000000000
Compil2 -> SD3, 60.0000000000000000, 41.0000000000000000, 32.4324324324324350, 18.3333333333333320, 36.8375122547149660, 19.3961064958776140, 26.4349609613418580, 0.0000000000000000
SD3 -> Compil2, 41.0000000000000000, 60.0000000000000000, 22.1621621621621650, 26.8292682926829290, 28.9736308684002070, 30.4641785854049370, 26.4349609613418580, 0.0000000000000000
Compil2 -> IHM2, 60.0000000000000000, 37.0000000000000000, 32.4324324324324350, 15.0000000000000000, 33.2502782344818120, 15.7557336047481230, 19.3238064646720890, 0.0000000000000000
IHM2 -> Compil2, 37.0000000000000000, 60.0000000000000000, 20.0000000000000000, 24.3243243243243260, 23.6599258133597740, 27.6516917537948540, 19.3238064646720890, 0.0000000000000000
Compil2 -> Securite1, 60.0000000000000000, 37.0000000000000000, 32.4324324324324350, 15.0000000000000000, 33.2502782344818120, 15.7557336047481230, 19.3238064646720890, 0.0000000000000000
Securite1 -> Compil2, 37.0000000000000000, 60.0000000000000000, 20.0000000000000000, 24.3243243243243260, 23.6599258133597740, 27.6516917537948540, 19.3238064646720890, 0.0000000000000000
Compil2 -> SD2, 60.0000000000000000, 32.0000000000000000, 32.4324324324324350, 21.6666666666666680, 61.0061191572559450, 23.5503676601002850, 79.2113602161407470, 0.0000000000000000
SD2 -> Compil2, 32.0000000000000000, 60.0000000000000000, 17.2972972972972980, 40.6250000000000000, 66.5448294649009850, 49.7012367660070710, 79.2113602161407470, 0.0000000000000000
Compil2 -> ProgLog3, 60.0000000000000000, 32.0000000000000000, 32.4324324324324350, 26.6666666666666680, 76.3001163652162120, 29.5928800841452890, 95.9508121013641360, 0.0000000000000000
ProgLog3 -> Compil2, 32.0000000000000000, 60.0000000000000000, 17.2972972972972980, 50.0000000000000000, 86.6970727485626470, 67.2923699218256390, 95.9508121013641360, 0.0000000000000000
Compil2 -> Projet2, 60.0000000000000000, 31.0000000000000000, 32.4324324324324350, 6.6666666666666670, 19.5823073387146000, 6.8541292854125730, 2.8111204504966736, 0.0000000000000000
Projet2 -> Compil2, 31.0000000000000000, 60.0000000000000000, 16.7567567567567580, 12.9032258064516120, 8.0669060422499488, 14.4818000209912530, 2.8111204504966736, 0.0000000000000000
Compil2 -> ThGraph3, 60.0000000000000000, 24.0000000000000000, 32.4324324324324350, 28.3333333333333320, 88.8487986612011720, 31.8952004165589930, 99.9522268772125240, 0.0000000000000000
